animal,arms,belly,big,bodies,body,bulky,bumbling,chunky,circle,circular,coarse,compact,cylindrical,ears,elongated,erect,fat,feathers,features,feet,fins,flat,fur,furball,gangly,gentle,graceful,ground,hair,hand,hands,height,highback,hooves,horns,huge,lanky,large,larger,lean,legs,limbs,little,long,low,medium,muscular,neck,normal,nose,oblong,oval,ovals,parabolic,paws,plump,powerful,rectangular,rough,round,rounded,scales,shapely,short,sit,size,skin,skinny,slender,slick,slim,slippery,small,smooth,soft,square,squat,stacked,standard,stout,stouts,strange,streamlined,strong,symmetrical,tail,tails,tall,taller,thick,thin,tiny,torso,ugly,upright,upsidedown,webbed,wide,wings,wooly
goat,0.21185478402705776,0.3956365993169333,0.2784453524503614,0.15939228721319554,0.22199658362873714,0.2170903309645441,0.24900069665024785,0.2600504952946382,0.13204558987691958,0.16759354284169523,0.3358334332883511,0.09179064026710859,0.20675396786719002,0.47355492181291664,0.24663499606575898,0.19527427854533483,0.3890006852728248,0.3309917087855085,0.1690408229681037,0.2823801969675915,0.16571604091942033,0.23928372472088863,0.3228951128405853,0.2770050151453538,0.2848174054110789,0.3046924753025615,0.1901064462852228,0.21769993623519296,0.3443243874695057,0.27740842097364543,0.277587978859949,0.14605064978459342,0.2640588060082608,0.5824799541033475,0.4553359149121308,0.22637319931602234,0.28178488137693625,0.22837271086302777,0.18709703592197716,0.25276452833885493,0.306776613767477,0.23403177754760832,0.24757674964178855,0.17132499360492684,0.13261978729638413,0.15418004276283742,0.24704959186436243,0.35034748490978135,0.18559367260185128,0.37919609858784786,0.22017376283937826,0.14963761164669037,0.09822558434611986,0.17458206481649674,0.46338427544338806,0.3158623130410395,0.10467140573812055,0.18191270522474837,0.288473931405914,0.15367151155336614,0.18878069121467492,0.09782376269003319,0.2965382667783795,0.15712190775424667,0.1847009501606326,0.14358526498422183,0.35557685553284424,0.3443770117961656,0.22311293153058984,0.19643803675501292,0.20061205955642733,0.20757308537163102,0.25825039257349747,0.1881099428655733,0.16565747779842868,0.1435446051617122,0.22787060947187485,0.16518694878034906,0.12546122766875425,0.2020150845189332,0.2812041148568027,0.26577747510617344,0.07392364904462864,0.12947796340962542,0.1414128308027849,0.35147325482734626,0.31517062201078305,0.25879140764215736,0.23748253301039074,0.2635861111991711,0.2276556150471141,0.2235946134392979,0.27471894190010315,0.36586452835976546,0.2539998910390577,0.24776445448168866,0.22439504781988237,0.16521730930860412,0.21782387858338756,0.42169123476761616
gorilla,0.14272865793471537,0.27409176233258126,0.31400613376256425,0.08779047618153918,0.1636602114468382,0.2608741151447117,0.3355132876205085,0.3195446880601749,0.15230592874359697,0.11900736294881238,0.11950816876167131,0.09350689446997595,0.12243671022029945,0.28063841089953034,0.24554718596643207,0.12972372219164663,0.27434988962755963,0.20656802805715496,0.3063530680543035,0.18802079969103747,0.1657787463533122,0.17199264019847676,0.2565032719996539,0.2905563809959766,0.3369059982857132,0.2941133046943314,0.15517471385972256,0.13852729496918315,0.23121191038903052,0.1849494228380419,0.13330492465127203,0.1491900722747957,0.2473872693640294,0.38122290239336004,0.25146778466601427,0.22373194961317125,0.3616976424263816,0.1722767054425923,0.21574168828426374,0.2061283988101545,0.22294071254848366,0.24376499428256596,0.20022140006935404,0.11656058456244665,0.1391395365163829,0.11499213495619473,0.26340912133421723,0.18254599644624955,0.27870118195210286,0.2565112350972897,0.14227658805327817,0.07866966067891319,0.06854392357937876,0.10803115923004243,0.3616472567630005,0.3048389598971286,0.14688764590297712,0.08993952362035194,0.1821043282437078,0.1450700034618923,0.10138835878912808,0.11884378151090377,0.18885838786645992,0.13253670198666426,0.11179257692421045,0.19581804579562823,0.3255696905565674,0.34555282775248763,0.17857841535995514,0.3788088297471712,0.3120084675242571,0.23961318975254067,0.15521589367065824,0.13509675015699282,0.1690302469401771,0.15900100388843583,0.29186086635512576,0.19771500960664862,0.1678982154945106,0.2098081080222768,0.20142121568838964,0.31070722262048694,0.13208315894167544,0.13866083665366535,0.08969572885803692,0.19214564014035326,0.23636173069982985,0.22431050518710302,0.2590728147390178,0.2748552651279663,0.2598060989646347,0.2855344850453418,0.278694809503439,0.24601517763421105,0.15154471428081653,0.3416464401897464,0.23437390039960526,0.196435211865224,0.159628454312683,0.3829521505927275
grizzly,0.24605550757059574,0.2990964266748052,0.34552281794966117,0.13557339478727445,0.1766097012734215,0.2260587586796838,0.2554825100327116,0.2662812192835719,0.08672635738411359,0.028576301902896232,0.17940667834478932,0.15042761205367022,0.12402627007004227,0.3291690802047143,0.18743179890060904,0.18407835623716856,0.2686845613748422,0.2278750244795971,0.3030531756726251,0.27025699879135917,0.2114952761719649,0.11864351107120649,0.42306601054425647,0.29431450199645365,0.3428392894928906,0.25350359449368537,0.13549755560822735,0.15245960695593014,0.23706625005693896,0.1600767343260432,0.15375551802790108,0.16124199023763383,0.3123972600003676,0.3895026487478082,0.33036933872467505,0.21364787040736863,0.2805605233201137,0.18227768129613936,0.2029625589184199,0.24134980234518258,0.26210725478830504,0.24185869950859756,0.2188461377246019,0.15086736557571023,0.11375872906670409,0.08953181872106462,0.2639145990329259,0.2063208627239277,0.18973853454227993,0.258550457738413,0.17719221309136918,0.12399582512726338,0.10082411322977038,0.16369085806733777,0.4583673899762591,0.23045318544756335,0.16014937655802533,0.09666537171376917,0.21814297722378878,0.1590203702131639,0.13329637923299312,0.13364852595293383,0.1895015387165947,0.17503522518869782,0.07597881378209419,0.1791499109414753,0.27705521506649994,0.32928568813207554,0.2229225938591753,0.335172661687753,0.2559649030087796,0.27172045732413147,0.13992607380299799,0.16926772000185117,0.17701338544529308,0.11896749516534497,0.21681536764670437,0.164549416140027,0.12040295995148625,0.26203730379225865,0.30578842189012434,0.2474269384298195,0.2098088893949624,0.16664179671261645,0.12516255438612758,0.3133572898676521,0.29526111598959526,0.2744691564869649,0.278093886505001,0.2201233018567541,0.18784109440874874,0.15840800510496728,0.26921502217341314,0.27219353397364926,0.20240074909301514,0.2752846226394466,0.27373926349619904,0.20704437550327956,0.252757487656026,0.4131363275079323
hippo,0.15594417320221846,0.2512485500132091,0.22597326715170327,0.15912982770816952,0.21427486881479782,0.23625391126299833,0.24239407721722242,0.21194845196270135,0.08403392846647684,0.1555316332811148,0.11684689862616972,0.0893179304416965,0.08849021090241208,0.2828965892355912,0.1921548026330467,0.16850412261375797,0.29148551032144465,0.20008407843942966,0.16250649118228974,0.17451808607281027,0.19303173500023413,0.15847071305648,0.19383000508497228,0.26515357532406264,0.2334316185963229,0.2315665450000538,0.18772521859554694,0.12068543971971496,0.2119403324207015,0.18470221734462364,0.18879402433925993,0.11342115291108348,0.28630824738397115,0.3710062879748256,0.25233493740868806,0.172344443437745,0.25165864891432593,0.18827863842903952,0.1817005028797557,0.20591384899348775,0.1912489017974505,0.2302275248699508,0.25095776664116987,0.1367358990944947,0.07881022186143678,0.12889923387624413,0.2723546983674359,0.15060181495116984,0.22058044570292518,0.24274908232664,0.1037620168430927,0.11831138441298998,0.14676655293896484,0.10089162280507129,0.3361516332890678,0.24016527890907044,0.11768719973344287,0.09963367360759329,0.23647865814876612,0.15070250595789628,0.10772691223034539,0.09516182719665234,0.17217502699879225,0.21863061899370465,0.17454377940983712,0.17339651696598551,0.20080971025702465,0.3391089984929072,0.20105171478526582,0.2669667822339434,0.25898731524417745,0.22383803179556003,0.18142759678224998,0.15892236844621943,0.15645596846021415,0.15595344934539906,0.2468204853016303,0.12922856863696106,0.14150980348124909,0.20999391186123953,0.18037846001094454,0.1738663348397723,0.14178598128208073,0.13417079003867596,0.08671660916241945,0.2948514270447795,0.2914585846561394,0.18852810368293338,0.1911853964067076,0.18942356241969943,0.1374138481313003,0.22754439028524787,0.20639026178132205,0.20125302368514317,0.14384556897983491,0.21120724809211477,0.1741498277710835,0.10655251014960901,0.15777927151075768,0.3474243346727781
killerwhale,0.18808164701465596,0.3371648829517819,0.2218861559906397,0.1585253532496188,0.18380955298012722,0.16866764938654116,0.13781303105656886,0.22535666579247074,0.2228661837696029,0.17192129597504355,0.2029674734346693,0.1672814232974557,0.24873339441005182,0.2615352612578582,0.30156505909118037,0.1600264099292076,0.20868517849826643,0.321517053336102,0.24280678844151357,0.25110676450298863,0.32367565536496634,0.1358181082214577,0.29131675529529266,0.19207948146014373,0.20926754690211882,0.2044453522669293,0.13643696883431278,0.0949204570479831,0.22800229245596815,0.1411830763192006,0.16045975674768384,0.13440969268342942,0.31343939274315563,0.2897016326112949,0.2813025927874459,0.15410510976409275,0.18554684187091544,0.21643352275683853,0.2713955918244266,0.23121765137883526,0.24336039755415673,0.3004131377063999,0.15219914439385399,0.19908555423552265,0.15275312707933228,0.08688535950657301,0.22403924786653345,0.21568453892751518,0.10418877567971549,0.23512278193838493,0.2843700663655229,0.16308474926300937,0.10025151753513914,0.19548465072147506,0.23416480720522073,0.22092327605384393,0.23333881810251692,0.2119002453210996,0.20586819661382408,0.10054077443563023,0.21188386654192004,0.2409394555511036,0.15520878771453497,0.13344872793101098,0.11633517069591805,0.1862662752358945,0.26418127943976927,0.2820129045364519,0.3173559044517016,0.19526702078087052,0.1839932330609136,0.08877743922257102,0.2412400099605213,0.18370009281959895,0.13147918774987555,0.16703812410204094,0.2118174721441481,0.18784010111540606,0.10932846236434175,0.26012654884728087,0.29285316518169324,0.2510656321389104,0.2222403672312933,0.16880233986261758,0.17909611860636998,0.3422111771844189,0.3144353059827252,0.2190864867800634,0.21609618683872459,0.2285859819594306,0.17963973625456134,0.25421626095806765,0.2735683689953014,0.18060031752910763,0.23606692877857285,0.39732885455109135,0.3282914740281797,0.13943556574195565,0.2704628618496567,0.24133960712977648
lion,0.38741726958321965,0.31861764447665014,0.29217980404980204,0.01918544446841152,0.10735594492141669,0.18131631461865266,0.21554512264600612,0.17916115602721122,0.2381939987279526,0.1701495159662934,0.09015672608925226,0.010456679905961625,0.14320257633087904,0.3470300160583198,0.1844890636146333,0.2158251515611855,0.23936944183108824,0.24705769937294234,0.24557757579004477,0.2466073998354034,0.22414252430848386,0.06608126341705307,0.22864423534315018,0.20039398630379748,0.23718805833820095,0.26341096954602655,0.22522531912675603,0.16841908635037223,0.19876550579352306,0.22424707091312374,0.28625687732419103,0.1366446975193385,0.22586933660150152,0.4359384175532669,0.36391612778257376,0.25928985558893486,0.2647485188338225,0.22546674892597923,0.21312307821205984,0.23496638461573752,0.25591683695744727,0.22999812171705541,0.18905858814060772,0.12182839275873016,0.059764026477348985,0.0964797367486333,0.22054905572978178,0.21762987057337213,0.08371351528526635,0.24531844517134024,0.14519750604590845,0.143500244659657,0.08384881275366743,0.07239983197262356,0.48619935446178886,0.18860848118973905,0.21726001917834997,0.17940219409068076,0.21196665284405175,0.11799951547170681,0.10971483205393967,0.12235598965060873,0.1636521660413406,0.15131545411937133,0.14450458508858968,0.12998929608137172,0.2704912967438518,0.25016393585539975,0.1599868246357902,0.15592927392091366,0.1254930123437917,0.13804185685674786,0.20312705458317426,0.13790675651190218,0.15966709319501934,0.23087411675263358,0.26844640480478976,0.09861544718817283,0.1798776915712621,0.21867856605995614,0.23983365967517636,0.23484902184145187,0.15314883867137305,0.14572505408532027,0.17844891479233127,0.3056512403527975,0.3155703141328022,0.26528752291324137,0.22621661802861448,0.1485590128871137,0.1330246070395529,0.18392635644873248,0.2829917425576958,0.2578762275811876,0.26147337401007514,0.21903740342037067,0.21163263266096632,0.11765082510622031,0.25957042076419495,0.30375459531362203
llama,0.18387219320206888,0.25045683317534884,0.26368115116048024,0.07548356806987927,0.1242160203685291,0.25951257035954783,0.14902455569152495,0.23994998371026027,0.11454894207196879,0.14957886459819436,0.1772454059812201,0.11822113531304493,0.1406267615437687,0.34066512670824967,0.19274829153521839,0.07819123854592246,0.25651928101374555,0.3448563272538471,0.1569309310632638,0.18179595569876175,0.14144951886086607,0.11066192491787152,0.26311759704965515,0.23361371893897803,0.21814670822634305,0.20275589260741736,0.09729158585763927,0.09617518407968677,0.2226674835930643,0.19316010629354677,0.14304839906581013,0.15352815857077043,0.2074712171789193,0.40080548108026814,0.2899772721376607,0.2023603613174171,0.21081304575813928,0.1784889124867658,0.16034606429497328,0.18246456302284847,0.22521862605849724,0.18383210107078482,0.2626013145171522,0.16612775813301317,0.10129821227641841,0.14778026948007797,0.14093026549554455,0.16175638301838663,0.19235472527136496,0.2621669898717553,0.13070689560804305,0.08851423612722951,0.06859836071980722,0.1480842015475089,0.3322081298851939,0.2137437018977118,0.11942019769498455,0.10718612760275412,0.15963381581686079,0.18725759142670803,0.1050979215659517,0.06361299605424564,0.1906784328587113,0.19186443523475438,0.1967077816455211,0.13501320061757788,0.23563907028015213,0.24606279251682073,0.12568758321678458,0.18600600236690548,0.1642815878462744,0.1882714157419772,0.18420679040642315,0.09711258313273886,0.2070379295518896,0.12941791747975565,0.1532694632610747,0.1846462165672135,0.15988468170041242,0.14426462361412662,0.18730649542994518,0.2697518579030686,0.14397739698310388,0.16531846495146432,0.059581939247565434,0.25558504861628756,0.2694314820931866,0.15987817869110826,0.28962693315144933,0.15949047363920704,0.13107949348372355,0.18437527030129197,0.2134842555176129,0.27383602037672344,0.14874935858873478,0.25361255257063897,0.1637327994492701,0.15454654316959135,0.17588138998709912,0.37806427028899864
mammoth,0.14784308482240707,0.22478786209015128,0.3582466765842699,0.19201536572455696,0.19260875967133542,0.278999150160262,0.24538913941032764,0.23717310385786283,0.164776960773896,0.13335870983355944,0.21367261915645028,0.19177633326992727,0.17275957857971058,0.3280228692301176,0.2667168228551118,0.20400434988625152,0.20955228583705435,0.23308803806615322,0.2588955836554895,0.3275584845513558,0.1317783533443601,0.23171611387086308,0.2573268952678245,0.19390311471071436,0.303322866380989,0.22791083766891662,0.17134436588772414,0.1862238738989012,0.26086833952323935,0.22597767448243436,0.22692195897413903,0.20338786537452327,0.3490115469050641,0.44402902535454175,0.34623479993410516,0.33154357292505277,0.2195902342874627,0.2994547312862249,0.27348024499528917,0.2193862533816036,0.2208710414902127,0.2638989211276159,0.2953552399698627,0.20081432478841116,0.1302829512568828,0.13396870054339166,0.2225749376357202,0.20620661362927478,0.17885413104012549,0.2671300048946347,0.21308341256776123,0.18896263289870874,0.12429457784014192,0.11418536642194581,0.37791841634773093,0.23600430232911107,0.1751375240199874,0.1664394578923921,0.2730714992954974,0.14811091778392485,0.16785150736155913,0.14187760299618143,0.2882105361084573,0.2649795108646963,0.06248383021432986,0.26737098528860215,0.22465978881943513,0.31033574748317105,0.23829756733214252,0.32239352082117445,0.18830396014624887,0.24866963806911482,0.22838103208900942,0.15055754389006426,0.20468565489353796,0.13217062129181797,0.22081454938178827,0.2124519396547523,0.10739963759473366,0.24984167632830515,0.24888903246230934,0.30058665135855045,0.19037891532820714,0.075323878545069,0.0906463775989858,0.27986005341994136,0.2806275069202321,0.27476042683892393,0.26045977520221825,0.24165609159427803,0.21209618914145922,0.26927464608406265,0.2858051857280523,0.2097833142247131,0.24147766890313113,0.2466003187498968,0.24633278415665413,0.17094651454019,0.21940695204646926,0.47137651669829483
panda,0.11299467885591602,0.255239034396617,0.31628592336938693,0.05086467784016193,0.10607003602613035,0.20600310480307,0.2555683954428036,0.3817848162886445,0.0532222251811392,0.08366507822921165,0.05439075767904031,0.10176207142696195,0.03196426584973974,0.24652296364094547,0.1369292879333577,0.1038154368445229,0.26982134407633157,0.18518714193845384,0.2779912431078079,0.1529014509960924,0.14951334456580143,0.05317339123849317,0.20945693820525102,0.23752870061011302,0.24614327261950034,0.23616061579239353,0.23121232143872625,0.095997453428863,0.2135111157051579,0.16285355763330492,0.1643415939671148,0.0750779580284089,0.184136295753874,0.35023716697528795,0.18720679184373157,0.2816025617758989,0.26652847444348815,0.1652431475242067,0.1497548726581421,0.22237794918384904,0.22845463361774584,0.20881925758284398,0.2550768380966096,0.08733921463903674,0.08908283971157349,0.08368553206095782,0.18707158612623853,0.10218667676990306,0.2133376114739982,0.1777670321897352,0.0797779940872157,0.050569936709744155,0.07007253351285235,0.06309449156758906,0.38392348897746625,0.22719840268778121,0.12485908869003834,0.05422119878467198,0.187832023726002,0.10004302800625844,0.09784837109840702,0.07389910741981517,0.13144196207308542,0.1821510774413681,0.09265074529068258,0.16165035160511496,0.2602315624380103,0.319076687797775,0.15528096000841374,0.2709651824324908,0.24642905838986814,0.20436697299809956,0.17823341190401412,0.1278641754016695,0.21684251773675065,0.12171123128229781,0.23088867162774612,0.11596830248254623,0.15842334750613862,0.11891184318659788,0.1208932824747102,0.27084170553249975,0.1690602572523592,0.16457058456612825,0.06623658098340104,0.22790173272903508,0.2788959191612428,0.16170141565286023,0.206115495115627,0.13679608723477032,0.1789059803836968,0.24995865395487524,0.15861598159990467,0.3282375386891158,0.14522993963340364,0.279736861467637,0.23608678491409885,0.14341702984911203,0.20085848468589482,0.34848448795241144
panther,0.1778450061136229,0.3417595011516519,0.2922015411685857,0.1348327472645629,0.18954712767899137,0.17088470652999604,0.25114388623949924,0.23824253712580865,0.19013090226720106,0.06630927181649598,0.11620574770281061,0.1144219539292801,0.11329026315659066,0.25954756580765354,0.1773079436904104,0.10725337921656472,0.2154246454625167,0.23649730113853243,0.28299649857639647,0.2225879890440643,0.24744716269814637,0.07727881831390018,0.25245335665166235,0.23781081699844384,0.2334869321578772,0.18291002799559747,0.16138915634374526,0.1385029626600842,0.2719422163217859,0.1218596346917519,0.16067478203675434,0.1477633218824933,0.313012517983398,0.2945156410233262,0.2712312703778941,0.1807545626793669,0.22913575300603212,0.15517229534755875,0.18438792512627786,0.09593095907315287,0.18603291168210126,0.19868309560746653,0.21103278399168338,0.16393876743414856,0.1117717909010124,0.16479570681673808,0.2233608820574819,0.21633582257928255,0.13732083365222597,0.31266556539245666,0.11430031869091707,0.13373844322756082,0.12292859146864357,0.12084540807502002,0.37606952682428035,0.13657821955492286,0.22272662171500324,0.11828942990983107,0.16625754211944238,0.11330912338509505,0.15541424945635227,0.1369907994027701,0.15027356524387173,0.21175590996273122,0.10067440298797618,0.10252182885697655,0.286410953940843,0.2880273367770147,0.1611558803722584,0.2580244784489647,0.18928394835816317,0.20811108310770438,0.13358406950322482,0.1405905136560699,0.20100039449577953,0.16175637954249575,0.17147360277860127,0.10218979581480185,0.11673185515174501,0.21425069244772546,0.21086028558897518,0.2055403821926706,0.20293185767594246,0.16214307203026684,0.07801572441081328,0.3117559691656884,0.27376521599521575,0.1920131407809282,0.20806424256733672,0.2148540216658096,0.18594018673800985,0.1320479691062396,0.2982863675730076,0.24563039454021537,0.14539146163599853,0.22516228148889447,0.2227077962295965,0.16063356530980524,0.30817015529905306,0.2961370690904882
pig,0.20725978403039955,0.39357867219468323,0.30354083278689065,0.1447748617219693,0.1861061011077515,0.2466749098701538,0.33565506612709545,0.2829023196884789,0.1636901186174203,0.17931924123497947,0.30180786079266064,0.08877845446995046,0.20857220395357387,0.4909686751368313,0.22849387849780337,0.20783759374846353,0.4742232710436792,0.31681567243368347,0.2149621771513979,0.21871256863651894,0.18695135914928707,0.25860002370987045,0.27654551228706825,0.33535169821745947,0.28515927078401676,0.27216952510867876,0.14935431430997534,0.16543490001346342,0.31608136333139714,0.2561350499355285,0.2434333295379403,0.10187634629399904,0.22581093534024682,0.5178251632722903,0.35928208470171463,0.21670473785705566,0.36369881293216827,0.2597586440480013,0.18640637583864136,0.29320090287324957,0.26288355450480094,0.21860048558368367,0.28308693735552676,0.20969962224205432,0.1774853497210958,0.19866743361041075,0.26719305762835205,0.2885369458794091,0.24252968811628092,0.36151566120590095,0.18664296238759334,0.12436313336328485,0.08500246224942865,0.1336471476724244,0.44486172409698094,0.3465367176701865,0.10134527755663734,0.14934104641444806,0.27376550064719696,0.156753693590067,0.15591754612032804,0.13477666815430048,0.23795850405920568,0.22765193452581528,0.177872875425346,0.18207822425180323,0.34996441213207957,0.3737699641899128,0.20461440618485474,0.2913915133261203,0.19120588287194878,0.23155400682149135,0.2914001088918469,0.21084518384476364,0.23531219093761369,0.15785158958499348,0.2697501272917704,0.16005844071624842,0.20918273450216487,0.19779377350595154,0.22595306194691356,0.28028913165733543,0.1084382437096959,0.10113959634842659,0.04265255924171473,0.3657519568786738,0.3855235623081405,0.21318422776190987,0.1747626559234229,0.27124530779579886,0.2650038202473208,0.303065872530596,0.23567539263758142,0.3689242053497164,0.2414538408482747,0.25066600256947175,0.18938372434346265,0.15967910616907746,0.1644091424553747,0.4465166343100063
pigeon,0.1173735337840464,0.311564994873996,0.25978223915492227,0.14362382993925288,0.1378161462866429,0.1975819285489531,0.22671628317128378,0.3085669419272954,0.17501612015786241,0.1528158496432039,0.22448632274114755,0.19340983727756914,0.16536183915869648,0.312389661623196,0.17161403125221217,0.15306728933448713,0.200774472147348,0.3672388276851083,0.1720067943724442,0.2643770868494106,0.16868189898482178,0.2467020371809796,0.2146524689893575,0.22305285791954715,0.20497398790613525,0.21829957923860582,0.17156805941139167,0.25871955798864577,0.17658162131604677,0.20005488950738096,0.1694518739078408,0.1681529949052792,0.2563246071918168,0.30121110808580165,0.16566111849797086,0.12861343466150305,0.3161077658746774,0.18209276024216603,0.1814954827839077,0.12578974118955558,0.22993736355738129,0.16483185842828338,0.3375248886627723,0.25871544426756515,0.12986087890569178,0.23875853788313459,0.19536315759056752,0.2562607676198187,0.18365945352954452,0.24066747660432478,0.22641787470274352,0.16733359768327127,0.17616605743992736,0.18419240767453327,0.23445777427488274,0.3603990443242958,0.08410822340497301,0.1673843845410281,0.17428224907267806,0.16426616810996109,0.15601030637048774,0.15063268638450614,0.17423262202594061,0.25400505774831394,0.1261180042869951,0.15083067475517709,0.15893596349108421,0.21900035149043803,0.2228770508505904,0.18248494863293582,0.15027802949291102,0.1477635017889297,0.2468590188432861,0.14268624593089582,0.14273311834646218,0.1274553112466848,0.23308365831382405,0.14214677348054727,0.15119343072634944,0.33127137383071015,0.28166871559290607,0.18480403077324037,0.14003241504910482,0.09988598014988898,0.043596637790626884,0.3133619449900674,0.30258511342118316,0.193481591108868,0.19405660942254682,0.26544001304509857,0.17799815809847405,0.2453320544003163,0.12604263553879894,0.21809790631323156,0.19409499291435117,0.27856253546246196,0.26529236413851115,0.15275926156279745,0.27001611388227525,0.21688855070970645
polarbear,0.1844328913869825,0.13815454770551822,0.22504866415398558,0.10822474086818154,0.11713206937254568,0.2267370999738334,0.18564603938790827,0.16017796339426196,0.15314158560451796,0.1410436246199044,0.15234816032121437,0.2524924648922894,0.20453632473142247,0.19119886443945977,0.1746147095145827,0.07616648740260878,0.1497016707472898,0.17659493123692202,0.2490946371470278,0.15648061715395487,0.21227155708538906,0.06102793490439586,0.2612222820635701,0.23948622323077468,0.19865495957749785,0.2278011118768192,0.0646047545534963,0.11072989613984217,0.19282322791669013,0.09675414457662534,0.08332290836542744,0.1299386622324292,0.2134897694832729,0.20575888235091555,0.14590431539634827,0.11102029317528668,0.18467003167771684,0.14982701421028277,0.1974552845683589,0.17032739656243612,0.13635231953046908,0.17444471360600075,0.1793181481944685,0.1316856474982595,0.13573168858469684,0.11138092894606369,0.17412925594881742,0.11066055601692353,0.20852017250542726,0.13351538757614353,0.15868616136106792,0.08368490863225123,0.13340562693041272,0.2763128645230001,0.2769852649635141,0.17882104888425943,0.0741684291882433,0.1137151226237693,0.24880525029892847,0.1135227511322928,0.07718140477451119,0.20915218486200485,0.11407007098207633,0.17457966703560474,0.05791843902958508,0.15396352829271195,0.23069097113692474,0.3077328084347597,0.1394978725344236,0.255244168015353,0.20085069262898,0.19722112853810056,0.16639028702430472,0.18399203008124432,0.1588757391152629,0.11164085199309359,0.15794032682240833,0.2104272250766823,0.14382657224876608,0.19946508651187408,0.17884077102279608,0.2987484604379188,0.1608718367465991,0.14707488879821168,0.15624453263361826,0.2224221288323958,0.21955069425799242,0.1916431026820188,0.15728814950254583,0.18954257751322062,0.22459262716674142,0.2195236073114162,0.12081976416619457,0.20252334277834835,0.18925690063217793,0.37286755626549745,0.2166057709974366,0.17760683188649967,0.13125954817592744,0.2464843300548405
rhino,0.17160830715064634,0.30283806495612015,0.2998010420224255,0.08797374868944179,0.12807630358619604,0.2415309225146997,0.21956290797953387,0.255740321408057,0.14615082102214794,0.07530599896392799,0.10666851795000679,0.20558639925741923,0.13508014910348018,0.28908054652804627,0.20994337018299664,0.15953424317104506,0.26617827037285036,0.24565854376248453,0.2624851968517375,0.1649583032634192,0.2056798828397087,0.14816954249219016,0.24383455866441414,0.26686241012250395,0.24394415632228628,0.19413631932917444,0.16018798494991235,0.14357479473866672,0.24979686767501544,0.22836830469495795,0.18873255333236033,0.09208199313836045,0.2664666174226074,0.39931749285463697,0.4010083773854,0.20305668784582379,0.25145122646732504,0.15683638423133264,0.16966108445332376,0.23580776195384467,0.24492198360565076,0.19680909204782182,0.13808618004716985,0.1172314126476554,0.11827160594746274,0.14220867635749004,0.23808237304423982,0.26573062537656567,0.12433049023447079,0.2554830795550017,0.1522134634897143,0.16623733535728583,0.12000742609857003,0.10583825559141609,0.36410791895782246,0.19434730566844235,0.1653435066394704,0.07723422725707661,0.2876312077476427,0.12820150314922502,0.13451600680102588,0.1335694872485578,0.11828180087640035,0.09824339698294474,0.0918577723198611,0.16889826557682094,0.296682606752715,0.266259023066406,0.174565745107618,0.3204670870590776,0.23491849154833863,0.17293937738619702,0.1284639335431207,0.1752322267434459,0.1380509683010544,0.14297639669799475,0.24216556271247594,0.18414014058541167,0.19901701216262008,0.2161656021541946,0.20345093243352833,0.22915116171935848,0.17332510926979863,0.09308338511787978,0.06258857185333268,0.287867623437293,0.30348829483075374,0.1838138379713448,0.17690828164022465,0.20151083222941538,0.16396660037788974,0.19622073775560506,0.23847585249168235,0.25361789507393123,0.16824241984040997,0.3341629798206873,0.22456303301723382,0.14796531972740046,0.20268869348273502,0.3942460310629616
shark,0.1554841906803754,0.4093867069009586,0.25734367892230664,0.18813906635799915,0.2611345488872088,0.1561494215091104,0.19768489933627317,0.2716957019340811,0.0945969355241255,0.12016264220283249,0.19471232272060607,0.08618369498299466,0.1589294816810589,0.2403203330670685,0.2720200717756279,0.1489255887265609,0.2968468699341775,0.29068280887642756,0.24433286640256688,0.2001782140431087,0.49209390855000607,0.19396531608110437,0.23554855146927192,0.20185456621842246,0.2678170131045085,0.21525475887033432,0.18023913541328593,0.13349739735437205,0.21975847513219696,0.17374504110200006,0.1902170611888969,0.10303446711047855,0.3485382794974197,0.31783517735204864,0.27452800501640556,0.20514215903193653,0.2468898481709468,0.20461520194366845,0.1761583397589851,0.2075487511598675,0.2527356096210385,0.2964119507397542,0.17389359479242847,0.23893365720968293,0.1899665393996268,0.16897234599188785,0.2648939088474743,0.3245294598645216,0.13333408520716683,0.31382333336157353,0.21304196430542716,0.19492528713317053,0.16165726058014365,0.17582569979557963,0.30542162029208436,0.2206786842189326,0.15097818716983485,0.12176656337372332,0.2664793241467365,0.1380085763892892,0.23567565489862366,0.23900424371582688,0.1814514198214173,0.1840257337149185,0.061411034919522454,0.17222084932032494,0.34140941723995033,0.26570595254899715,0.29340855418801176,0.29773585647631423,0.26268022981546346,0.22276064206605903,0.1781606672877111,0.24437692612542755,0.24445557490642375,0.13413021790665525,0.27788473562314125,0.14824318351296073,0.13488415124829595,0.22709963506970457,0.1647073816664721,0.20892135070061185,0.2633211767259592,0.19717903671990977,0.1469938206671842,0.35959265528115353,0.3466291089310934,0.14958536386289123,0.12376020126444494,0.22436318465593755,0.25373486644592114,0.2351282941288759,0.31946588078396876,0.20971353918438332,0.16380444686084936,0.3876660899199621,0.309823789733679,0.1599097808305192,0.21672269886486403,0.2947640313986933
