,S_03,black,,,,'black','','',''
,S_04,black,,,,'black','','',''
,S_05,black,,,,'black','','',''
,S_06,brown,grey,black,,'brown','grey','black',''
,S_07,black,,,,'black','','',''
,S_08,black,,,,'black','','',''
,S_09,dark,grey,black,,'dark','grey','black',''
,S_10,black,,,,'black','','',''
,S_11,black,,,,'black','','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,,,,'black','','',''
,S_14,black,,,,'black','','',''
,S_15,black,,,,'black','','',''
,S_16,black,,,,'black','','',''
,S_17,black,,,,'black','','',''
,S_18,black,,,,'black','','',''
,S_19,black,,,,'black','','',''
,S_20,black,,,,'black','','',''
deer,S_01,brown,,,,'brown','','',''
,S_02,brown,spots,,,'brown','spots','',''
,S_03,multi,,,,'multi','','',''
,S_04,brown,,,,'brown','','',''
,S_05,brown,light,,,'brown','light','',''
,S_06,brown,,,,'brown','','',''
,S_07,brown,,,,'brown','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,brown,,,,'brown','','',''
,S_11,brown,,,,'brown','','',''
,S_12,medium,,,,'medium','','',''
,S_13,brown,,,,'brown','','',''
,S_14,brown,,,,'brown','','',''
,S_15,light,grey,,,'light','grey','',''
,S_16,brown,,,,'brown','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,brown,,,,'brown','','',''
,S_20,brown,,,,'brown','','',''
dolphin,S_01,blue,grey,,,'blue','grey','',''
,S_02,black,white,,,'black','white','',''
,S_03,grey,,,,'grey','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,grey,,,,'grey','','',''
,S_07,grey,,,,'grey','','',''
,S_08,grey,,,,'grey','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,grey,,,,'grey','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,grey,,,,'grey','','',''
,S_16,grey,,,,'grey','','',''
,S_17,grey,,,,'grey','','',''
,S_18,grey,,,,'grey','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
elephant,S_01,grey,,,,'grey','','',''
,S_02,black,,,,'black','','',''
,S_03,grey,,,,'grey','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,grey,,,,'grey','','',''
,S_07,grey,,,,'grey','','',''
,S_08,grey,,,,'grey','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,grey,,,,'grey','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,grey,,,,'grey','','',''
,S_16,grey,,,,'grey','','',''
,S_17,grey,,,,'grey','','',''
,S_18,grey,,,,'grey','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
flamingo,S_01,pink,,,,'pink','','',''
,S_02,pink,,,,'pink','','',''
,S_03,pink,,,,'pink','','',''
,S_04,pink,,,,'pink','','',''
,S_05,pink,,,,'pink','','',''
,S_06,pink,,,,'pink','','',''
,S_07,pink,,,,'pink','','',''
,S_08,pink,,,,'pink','','',''
,S_09,pink,,,,'pink','','',''
,S_10,pink,,,,'pink','','',''
,S_11,pink,,,,'pink','','',''
,S_12,medium,,,,'medium','','',''
,S_13,red,pink,,,'red','pink','',''
,S_14,pink,,,,'pink','','',''
,S_15,pink,,,,'pink','','',''
,S_16,pink,,,,'pink','','',''
,S_17,pink,,,,'pink','','',''
,S_18,pink,,,,'pink','','',''
,S_19,pink,,,,'pink','','',''
,S_20,pink,,,,'pink','','',''
giraffe,S_01,brown,white,,,'brown','white','',''
,S_02,brown,spots,,,'brown','spots','',''
,S_03,multi,,,,'multi','','',''
,S_04,yellow,orange,pattern,,'yellow','orange','pattern',''
,S_05,dark,light,spots,brown,'dark','light','spots','brown'
,S_06,brown,,,,'brown','','',''
,S_07,spots,,,,'spots','','',''
,S_08,brown,,,,'brown','','',''
,S_09,tawny,,,,'tawny','','',''
,S_10,yellow,,,,'yellow','','',''
,S_11,tan,yellow,,,'tan','yellow','',''
,S_12,medium,,,,'medium','','',''
,S_13,yellow,orange,,,'yellow','orange','',''
,S_14,spots,,,,'spots','','',''
,S_15,amber,,,,'amber','','',''
,S_16,brown,,,,'brown','','',''
,S_17,pattern,,,,'pattern','','',''
,S_18,pattern,,,,'pattern','','',''
,S_19,multi,,,,'multi','','',''
,S_20,brown,,,,'brown','','',''
goat,S_01,white,,,,'white','','',''
,S_02,black,white,,,'black','white','',''
,S_03,white,,,,'white','','',''
,S_04,white,,,,'white','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,white,,,,'white','','',''
,S_07,white,,,,'white','','',''
,S_08,brown,,,,'brown','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,brown,,,,'brown','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,light,grey,,,'light','grey','',''
,S_16,brown,,,,'brown','','',''
,S_17,brown,,,,'brown','','',''
,S_18,black,white,,,'black','white','',''
,S_19,white,,,,'white','','',''
,S_20,grey,,,,'grey','','',''
gorilla,S_01,black,,,,'black','','',''
,S_02,black,,,,'black','','',''
,S_03,black,,,,'black','','',''
,S_04,black,,,,'black','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,black,,,,'black','','',''
,S_07,black,,,,'black','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,black,,,,'black','','',''
,S_11,brown,,,,'brown','','',''
,S_12,dark,,,,'dark','','',''
,S_13,brown,,,,'brown','','',''
,S_14,black,,,,'black','','',''
,S_15,light,grey,,,'light','grey','',''
,S_16,black,,,,'black','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,black,,,,'black','','',''
,S_20,black,,,,'black','','',''
grizzly,S_01,brown,,,,'brown','','',''
,S_02,black,,,,'black','','',''
,S_03,brown,,,,'brown','','',''
,S_04,black,,,,'black','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,dark,brown,,,'dark','brown','',''
,S_07,brown,,,,'brown','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,brown,,,,'brown','','',''
,S_11,brown,,,,'brown','','',''
,S_12,dark,,,,'dark','','',''
,S_13,brown,,,,'brown','','',''
,S_14,brown,,,,'brown','','',''
,S_15,brown,,,,'brown','','',''
,S_16,brown,,,,'brown','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,brown,,,,'brown','','',''
,S_20,brown,,,,'brown','','',''
hippo,S_01,blue,grey,,,'blue','grey','',''
,S_02,black,,,,'black','','',''
,S_03,grey,,,,'grey','','',''
,S_04,brown,,,,'brown','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,grey,,,,'grey','','',''
,S_07,grey,,,,'grey','','',''
,S_08,pink,,,,'pink','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,grey,,,,'grey','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,brown,,,,'brown','','',''
,S_16,grey,,,,'grey','','',''
,S_17,grey,,,,'grey','','',''
,S_18,grey,,,,'grey','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
killerwhale,S_01,blue,grey,,,'blue','grey','',''
,S_02,black,white,,,'black','white','',''
,S_03,black,,,,'black','','',''
,S_04,black,white,,,'black','white','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,black,white,,,'black','white','',''
,S_07,spots,,,,'spots','','',''
,S_08,grey,,,,'grey','','',''
,S_09,black,white,,,'black','white','',''
,S_10,black,,,,'black','','',''
,S_11,dark,blue,,,'dark','blue','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,white,,,'black','white','',''
,S_14,black,white,,,'black','white','',''
,S_15,black,white,,,'black','white','',''
,S_16,black,,,,'black','','',''
,S_17,grey,,,,'grey','','',''
,S_18,black,white,,,'black','white','',''
,S_19,black,,,,'black','','',''
,S_20,black,white,,,'black','white','',''
lion,S_01,brown,,,,'brown','','',''
,S_02,brown,,,,'brown','','',''
,S_03,tan,,,,'tan','','',''
,S_04,yellow,ochre,,,'yellow','ochre','',''
,S_05,light,brown,,,'light','brown','',''
,S_06,brown,,,,'brown','','',''
,S_07,brown,,,,'brown','','',''
,S_08,brown,,,,'brown','','',''
,S_09,tawny,,,,'tawny','','',''
,S_10,yellow,,,,'yellow','','',''
,S_11,tan,yellow,,,'tan','yellow','',''
,S_12,medium,,,,'medium','','',''
,S_13,yellow,orange,,,'yellow','orange','',''
,S_14,gold,light,brown,,'gold','light','brown',''
,S_15,amber,,,,'amber','','',''
,S_16,brown,,,,'brown','','',''
,S_17,gold,,,,'gold','','',''
,S_18,brown,,,,'brown','','',''
,S_19,brown,,,,'brown','','',''
,S_20,brown,,,,'brown','','',''
llama,S_01,brown,,,,'brown','','',''
,S_02,brown,,,,'brown','','',''
,S_03,white,,,,'white','','',''
,S_04,white,,,,'white','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,white,,,,'white','','',''
,S_07,brown,,,,'brown','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,brown,,,,'brown','','',''
,S_11,brown,,,,'brown','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,white,,,,'white','','',''
,S_15,white,,,,'white','','',''
,S_16,white,,,,'white','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,white,,,,'white','','',''
,S_20,grey,,,,'grey','','',''
mammoth,S_01,black,,,,'black','','',''
,S_02,black,,,,'black','','',''
,S_03,brown,,,,'brown','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,dark,brown,,,'dark','brown','',''
,S_07,brown,,,,'brown','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,brown,,,,'brown','','',''
,S_11,brown,,,,'brown','','',''
,S_12,medium,,,,'medium','','',''
,S_13,red,pink,,,'red','pink','',''
,S_14,brown,,,,'brown','','',''
,S_15,brown,,,,'brown','','',''
,S_16,brown,,,,'brown','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,grey,,,,'grey','','',''
,S_20,brown,,,,'brown','','',''
panda,S_01,black,white,,,'black','white','',''
,S_02,black,white,,,'black','white','',''
,S_03,multi,,,,'multi','','',''
,S_04,black,white,,,'black','white','',''
,S_05,black,white,,,'black','white','',''
,S_06,black,white,,,'black','white','',''
,S_07,spots,,,,'spots','','',''
,S_08,white,black,,,'white','black','',''
,S_09,black,white,,,'black','white','',''
,S_10,black,,,,'black','','',''
,S_11,black,white,,,'black','white','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,white,,,'black','white','',''
,S_14,black,white,,,'black','white','',''
,S_15,black,white,,,'black','white','',''
,S_16,black,,,,'black','','',''
,S_17,pattern,,,,'pattern','','',''
,S_18,black,white,,,'black','white','',''
,S_19,multi,,,,'multi','','',''
,S_20,black,white,,,'black','white','',''
panther,S_01,black,,,,'black','','',''
,S_02,black,,,,'black','','',''
,S_03,black,,,,'black','','',''
,S_04,black,,,,'black','','',''
,S_05,light,brown,,,'light','brown','',''
,S_06,grey,,,,'grey','','',''
,S_07,black,,,,'black','','',''
,S_08,black,,,,'black','','',''
,S_09,dark,grey,black,,'dark','grey','black',''
,S_10,black,,,,'black','','',''
,S_11,black,white,,,'black','white','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,,,,'black','','',''
,S_14,black,,,,'black','','',''
,S_15,black,,,,'black','','',''
,S_16,NA,,,,'NA','','',''
,S_17,black,,,,'black','','',''
,S_18,brown,,,,'brown','','',''
,S_19,black,,,,'black','','',''
,S_20,black,,,,'black','','',''
pig,S_01,pink,,,,'pink','','',''
,S_02,white,,,,'white','','',''
,S_03,pink,,,,'pink','','',''
,S_04,pink,,,,'pink','','',''
,S_05,pink,,,,'pink','','',''
,S_06,pink,,,,'pink','','',''
,S_07,pink,,,,'pink','','',''
,S_08,pink,,,,'pink','','',''
,S_09,pink,,,,'pink','','',''
,S_10,pink,,,,'pink','','',''
,S_11,pink,,,,'pink','','',''
,S_12,light,,,,'light','','',''
,S_13,red,pink,,,'red','pink','',''
,S_14,pink,,,,'pink','','',''
,S_15,light,grey,,,'light','grey','',''
,S_16,pink,,,,'pink','','',''
,S_17,pink,,,,'pink','','',''
,S_18,pink,,,,'pink','','',''
,S_19,pink,,,,'pink','','',''
,S_20,pink,,,,'pink','','',''
pigeon,S_01,grey,,,,'grey','','',''
,S_02,black,white,,,'black','white','',''
,S_03,grey,,,,'grey','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,white,,,,'white','','',''
,S_07,grey,,,,'grey','','',''
,S_08,grey,,,,'grey','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,white,,,,'white','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,grey,,,,'grey','','',''
,S_16,grey,,,,'grey','','',''
,S_17,grey,,,,'grey','','',''
,S_18,pattern,,,,'pattern','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
polarbear,S_01,white,,,,'white','','',''
,S_02,white,,,,'white','','',''
,S_03,white,,,,'white','','',''
,S_04,white,,,,'white','','',''
,S_05,white,,,,'white','','',''
,S_06,white,,,,'white','','',''
,S_07,white,,,,'white','','',''
,S_08,white,black,,,'white','black','',''
,S_09,white,,,,'white','','',''
,S_10,white,,,,'white','','',''
,S_11,white,,,,'white','','',''
,S_12,light,,,,'light','','',''
,S_13,white,,,,'white','','',''
,S_14,white,,,,'white','','',''
,S_15,white,,,,'white','','',''
,S_16,white,,,,'white','','',''
,S_17,white,,,,'white','','',''
,S_18,white,,,,'white','','',''
,S_19,white,,,,'white','','',''
,S_20,white,,,,'white','','',''
rhino,S_01,blue,grey,,,'blue','grey','',''
,S_02,black,,,,'black','','',''
,S_03,grey,,,,'grey','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,grey,,,,'grey','','',''
,S_07,grey,,,,'grey','','',''
,S_08,brown,,,,'brown','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,grey,,,,'grey','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,grey,,,,'grey','','',''
,S_16,grey,,,,'grey','','',''
,S_17,brown,,,,'brown','','',''
,S_18,grey,,,,'grey','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
shark,S_01,blue,grey,,,'blue','grey','',''
,S_02,grey,,,,'grey','','',''
,S_03,grey,,,,'grey','','',''
,S_04,grey,,,,'grey','','',''
,S_05,grey,,,,'grey','','',''
,S_06,brown,grey,black,,'brown','grey','black',''
,S_07,grey,,,,'grey','','',''
,S_08,grey,,,,'grey','','',''
,S_09,grey,,,,'grey','','',''
,S_10,grey,,,,'grey','','',''
,S_11,grey,,,,'grey','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,grey,,,,'grey','','',''
,S_16,grey,,,,'grey','','',''
,S_17,grey,,,,'grey','','',''
,S_18,grey,,,,'grey','','',''
,S_19,grey,,,,'grey','','',''
,S_20,grey,,,,'grey','','',''
sheep,S_01,white,,,,'white','','',''
,S_02,white,,,,'white','','',''
,S_03,white,,,,'white','','',''
,S_04,white,,,,'white','','',''
,S_05,white,,,,'white','','',''
,S_06,white,,,,'white','','',''
,S_07,white,,,,'white','','',''
,S_08,white,,,,'white','','',''
,S_09,white,,,,'white','','',''
,S_10,white,,,,'white','','',''
,S_11,white,,,,'white','','',''
,S_12,light,,,,'light','','',''
,S_13,white,,,,'white','','',''
,S_14,white,,,,'white','','',''
,S_15,white,,,,'white','','',''
,S_16,white,,,,'white','','',''
,S_17,white,,,,'white','','',''
,S_18,white,,,,'white','','',''
,S_19,white,,,,'white','','',''
,S_20,white,,,,'white','','',''
skunk,S_01,black,white,,,'black','white','',''
,S_02,black,white,,,'black','white','',''
,S_03,multi,,,,'multi','','',''
,S_04,black,white,,,'black','white','',''
,S_05,black,white,,,'black','white','',''
,S_06,black,white,,,'black','white','',''
,S_07,spots,,,,'spots','','',''
,S_08,black,white,,,'black','white','',''
,S_09,black,white,,,'black','white','',''
,S_10,black,,,,'black','','',''
,S_11,black,white,,,'black','white','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,white,,,'black','white','',''
,S_14,black,white,,,'black','white','',''
,S_15,black,white,,,'black','white','',''
,S_16,black,,,,'black','','',''
,S_17,pattern,,,,'pattern','','',''
,S_18,black,white,,,'black','white','',''
,S_19,multi,,,,'multi','','',''
,S_20,black,white,,,'black','white','',''
sloth,S_01,brown,,,,'brown','','',''
,S_02,black,white,,,'black','white','',''
,S_03,tan,,,,'tan','','',''
,S_04,grey,,,,'grey','','',''
,S_05,brown,grey,black,,'brown','grey','black',''
,S_06,grey,,,,'grey','','',''
,S_07,grey,,,,'grey','','',''
,S_08,brown,,,,'brown','','',''
,S_09,brown,,,,'brown','','',''
,S_10,white,,,,'white','','',''
,S_11,brown,,,,'brown','','',''
,S_12,medium,,,,'medium','','',''
,S_13,grey,,,,'grey','','',''
,S_14,grey,,,,'grey','','',''
,S_15,light,grey,,,'light','grey','',''
,S_16,brown,,,,'brown','','',''
,S_17,brown,,,,'brown','','',''
,S_18,brown,,,,'brown','','',''
,S_19,brown,,,,'brown','','',''
,S_20,brown,,,,'brown','','',''
swan,S_01,white,,,,'white','','',''
,S_02,white,,,,'white','','',''
,S_03,white,,,,'white','','',''
,S_04,white,,,,'white','','',''
,S_05,white,,,,'white','','',''
,S_06,white,,,,'white','','',''
,S_07,white,,,,'white','','',''
,S_08,white,,,,'white','','',''
,S_09,white,,,,'white','','',''
,S_10,white,,,,'white','','',''
,S_11,white,,,,'white','','',''
,S_12,light,,,,'light','','',''
,S_13,white,,,,'white','','',''
,S_14,black,white,,,'black','white','',''
,S_15,white,,,,'white','','',''
,S_16,white,,,,'white','','',''
,S_17,white,,,,'white','','',''
,S_18,white,,,,'white','','',''
,S_19,white,,,,'white','','',''
,S_20,white,,,,'white','','',''
zebra,S_01,black,white,,,'black','white','',''
,S_02,black,white,,,'black','white','',''
,S_03,multi,,,,'multi','','',''
,S_04,black,white,,,'black','white','',''
,S_05,black,white,,,'black','white','',''
,S_06,black,white,,,'black','white','',''
,S_07,stripes,,,,'stripes','','',''
,S_08,black,white,,,'black','white','',''
,S_09,black,white,,,'black','white','',''
,S_10,black,,,,'black','','',''
,S_11,black,white,,,'black','white','',''
,S_12,dark,,,,'dark','','',''
,S_13,black,white,,,'black','white','',''
,S_14,black,white,,,'black','white','',''
,S_15,black,white,,,'black','white','',''
,S_16,black,,,,'black','','',''
,S_17,pattern,,,,'pattern','','',''
,S_18,black,white,,,'black','white','',''
,S_19,multi,,,,'multi','','',''
,S_20,black,white,,,'black','white','',''
